baseline_model_id,candidate_model_id,split,row_index,grna_target_id,baseline_genome,candidate_genome,label,baseline_score,candidate_score,score_delta_candidate_minus_baseline,baseline_pred,candidate_pred,baseline_confusion,candidate_confusion,transition
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,831,8319,,,1,0.8640305399894714,0.6930868625640869,-0.17094367742538452,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,832,8319,,,1,0.6800841689109802,0.5541269779205322,-0.125957190990448,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,833,8319,,,1,0.5582812428474426,0.4560543894767761,-0.1022268533706665,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,834,8319,,,1,0.8749746680259705,0.4214942157268524,-0.45348045229911804,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,835,8319,,,1,0.6678993701934814,0.4180884957313537,-0.24981087446212774,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,836,8319,,,1,0.6026716232299805,0.5248516201972961,-0.07782000303268433,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,837,8319,,,1,0.5841199159622192,0.5014688372612,-0.08265107870101929,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,838,8319,,,1,0.6966591477394104,0.6521849036216736,-0.044474244117736816,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,839,8319,,,1,0.6979910135269165,0.4374889731407165,-0.2605020403862,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,840,8319,,,1,0.7177363634109497,0.5909267663955688,-0.12680959701538086,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,841,8319,,,1,0.6527050137519836,0.5417459011077881,-0.11095911264419556,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,842,8319,,,1,0.6558401584625244,0.5468021631240845,-0.10903799533843994,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,843,8319,,,1,0.9517676830291748,0.7803801894187927,-0.17138749361038208,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,844,8319,,,1,0.7569046020507812,0.417796641588211,-0.33910796046257025,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,845,8319,,,1,0.6581071019172668,0.4297853112220764,-0.22832179069519043,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,846,8319,,,1,0.6925274133682251,0.7106737494468689,0.0181463360786438,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,847,8319,,,1,0.8074887990951538,0.597084105014801,-0.21040469408035278,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,848,8319,,,1,0.6586017608642578,0.5440136194229126,-0.11458814144134521,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,849,8319,,,1,0.6486734747886658,0.4076727032661438,-0.24100077152252197,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,850,8319,,,1,0.6940436959266663,0.410264790058136,-0.2837789058685303,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,851,8319,,,1,0.7994858026504517,0.6615399122238159,-0.13794589042663574,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,852,8319,,,1,0.7302851676940918,0.4929480850696563,-0.23733708262443548,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,853,8319,,,1,0.3403302431106567,0.3023649454116821,-0.03796529769897461,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,854,8319,,,1,0.5681895017623901,0.372585117816925,-0.19560438394546514,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,855,8319,,,1,0.7500971555709839,0.5110893249511719,-0.239007830619812,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,856,8319,,,1,0.6774342060089111,0.4087540805339813,-0.2686801254749298,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,857,8319,,,1,0.7680519819259644,0.5650008320808411,-0.2030511498451233,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,858,8319,,,1,0.7515619993209839,0.5870020985603333,-0.16455990076065063,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,859,8319,,,1,0.7703295946121216,0.7107977271080017,-0.05953186750411987,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,860,8319,,,1,0.5108535885810852,0.3932943344116211,-0.11755925416946411,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,861,8319,,,1,0.5873521566390991,0.456408828496933,-0.13094332814216614,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,862,8319,,,1,0.6360665559768677,0.4459846019744873,-0.19008195400238037,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,863,8319,,,1,0.5303660035133362,0.5173093676567078,-0.013056635856628418,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,864,8319,,,1,0.6372409462928772,0.3895521461963653,-0.2476888000965119,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,865,8319,,,1,0.658212423324585,0.3768503069877624,-0.28136211633682257,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,866,8319,,,1,0.6027708053588867,0.4297993183135986,-0.17297148704528814,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,867,8319,,,1,0.3709612786769867,0.3342303335666656,-0.0367309451103211,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,868,8319,,,1,0.8093960881233215,0.2861833572387695,-0.523212730884552,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,869,8420,,,1,0.9779901504516602,0.9321624040603638,-0.04582774639129639,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,870,8420,,,1,0.8648154735565186,0.7527614235877991,-0.11205404996871948,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,871,8420,,,1,0.6983705163002014,0.4780190885066986,-0.2203514277935028,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,872,8420,,,1,0.7553987503051758,0.3562980890274048,-0.399100661277771,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,873,8420,,,1,0.6068904995918274,0.4012361168861389,-0.20565438270568848,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,874,8420,,,1,0.8070634603500366,0.4758353531360626,-0.331228107213974,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,875,8420,,,1,0.6489200592041016,0.3701311647891998,-0.2787888944149018,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,876,8420,,,1,0.535489559173584,0.445312887430191,-0.090176671743393,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,877,8420,,,1,0.9727178812026978,0.7049244046211243,-0.2677934765815735,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,878,8420,,,1,0.7575926780700684,0.4054909944534302,-0.3521016836166382,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,879,8420,,,1,0.8886144161224365,0.7736742496490479,-0.11494016647338867,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,880,8420,,,1,0.7924965620040894,0.3682833611965179,-0.42421320080757147,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,881,8420,,,1,0.8226136565208435,0.355670303106308,-0.4669433534145355,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,882,8420,,,1,0.7252697348594666,0.5155834555625916,-0.209686279296875,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,883,8420,,,1,0.5839328765869141,0.296770840883255,-0.28716203570365906,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,884,8420,,,1,0.7336258888244629,0.4831433296203613,-0.2504825592041016,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,885,8420,,,1,0.941280722618103,0.4227583408355713,-0.5185223817825317,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,886,8420,,,1,0.910671055316925,0.4825756251811981,-0.42809543013572693,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,887,8420,,,1,0.694597601890564,0.5334625840187073,-0.1611350178718567,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,888,8420,,,1,0.7069914937019348,0.2224000543355941,-0.48459143936634075,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,889,8420,,,1,0.5178817510604858,0.4029073715209961,-0.11497437953948975,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,890,8420,,,1,0.5457010269165039,0.3301055133342743,-0.21559551358222961,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,891,8420,,,1,0.5782932639122009,0.2217961698770523,-0.3564970940351486,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,892,8420,,,1,0.956998348236084,0.768578290939331,-0.18842005729675293,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,893,8420,,,1,0.797825276851654,0.4633758068084717,-0.3344494700431824,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,894,8420,,,1,0.763354480266571,0.2733679413795471,-0.4899865388870239,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,895,8420,,,1,0.6611752510070801,0.3480425477027893,-0.31313270330429077,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,896,8420,,,1,0.6603514552116394,0.4157098829746246,-0.24464157223701483,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,897,8420,,,1,0.7428010702133179,0.5292736887931824,-0.2135273814201355,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,898,8420,,,1,0.6245344281196594,0.4064637124538421,-0.21807071566581732,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,899,8420,,,1,0.6527103781700134,0.4219716787338257,-0.23073869943618774,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,900,8420,,,1,0.6874226331710815,0.484014481306076,-0.20340815186500555,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,901,8420,,,1,0.8913698196411133,0.5984247326850891,-0.29294508695602417,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,902,8420,,,1,0.5783953666687012,0.2794334888458252,-0.298961877822876,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,903,8420,,,1,0.6740463376045227,0.5535879731178284,-0.12045836448669434,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,904,8420,,,1,0.857981264591217,0.4842707812786102,-0.37371048331260687,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,905,8420,,,1,0.8148742318153381,0.5171557664871216,-0.29771846532821655,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,906,8420,,,1,0.6999272108078003,0.5714609622955322,-0.12846624851226807,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,907,8420,,,1,0.5384498834609985,0.321045458316803,-0.21740442514419556,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,908,8420,,,1,0.5332709550857544,0.4604453146457672,-0.07282564043998718,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,909,8420,,,1,0.6912224292755127,0.4771864712238312,-0.21403595805168152,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,910,8420,,,1,0.7382253408432007,0.2821274101734161,-0.4560979306697846,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,911,8420,,,1,0.6423462629318237,0.3563860058784485,-0.28596025705337524,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,912,8420,,,1,0.9514050483703612,0.7035759687423706,-0.2478290796279906,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,913,8420,,,1,0.9430112242698668,0.2844062745571136,-0.6586049497127533,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,914,8420,,,1,0.959860622882843,0.7201178073883057,-0.23974281549453735,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,915,8420,,,1,0.4497873187065124,0.2508813738822937,-0.1989059448242187,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,916,8420,,,1,0.9243822693824768,0.8044898509979248,-0.119892418384552,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,917,8420,,,1,0.6336998343467712,0.413646787405014,-0.22005304694175726,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,918,8420,,,1,0.7259079217910767,0.4197940230369568,-0.3061138987541199,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,919,8420,,,1,0.6268990635871887,0.3446058630943298,-0.28229320049285894,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,920,8420,,,1,0.5626656413078308,0.3455444276332855,-0.2171212136745453,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,921,8420,,,1,0.3380361497402191,0.3285291790962219,-0.009506970643997192,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,922,8420,,,1,0.5493220090866089,0.3867881000041961,-0.16253390908241278,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,923,8420,,,1,0.6668402552604675,0.3744420111179352,-0.29239824414253235,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,924,8420,,,1,0.3527267277240753,0.2662369608879089,-0.08648976683616644,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,925,8420,,,1,0.4687969088554382,0.300375372171402,-0.1684215366840362,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,926,8420,,,1,0.7376412153244019,0.2950939536094665,-0.44254726171493536,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,927,8420,,,1,0.5792011022567749,0.2796043753623962,-0.2995967268943787,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,928,8420,,,1,0.7262672185897827,0.4514508247375488,-0.27481639385223394,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,929,8420,,,1,0.7370122075080872,0.3690940141677856,-0.36791819334030157,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,930,8420,,,1,0.4292290210723877,0.3203402161598205,-0.1088888049125672,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,931,8420,,,1,0.4852759540081024,0.2369154095649719,-0.24836054444313052,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,932,8420,,,1,0.8893455862998962,0.3590390384197235,-0.5303065478801727,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,933,8420,,,1,0.8154208660125732,0.4163568615913391,-0.39906400442123413,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,934,8420,,,1,0.8317331075668335,0.5993902683258057,-0.23234283924102783,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,935,8420,,,1,0.7100726962089539,0.3017203211784363,-0.4083523750305176,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,936,8420,,,1,0.699423611164093,0.4009670317173004,-0.2984565794467926,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,937,8420,,,1,0.9129619002342224,0.457226425409317,-0.4557354748249054,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,938,8420,,,1,0.6827948093414307,0.2698338627815246,-0.41296094655990606,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,939,8420,,,1,0.4509703516960144,0.2257332801818847,-0.2252370715141297,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,940,8420,,,1,0.6142972111701965,0.2284341156482696,-0.38586309552192694,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,941,8420,,,1,0.8683680295944214,0.5177942514419556,-0.3505737781524658,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,942,8420,,,1,0.4841804206371307,0.2816416919231415,-0.2025387287139892,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,943,8420,,,1,0.850670576095581,0.3188655972480774,-0.5318049788475037,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,944,8420,,,1,0.7621990442276001,0.5767958164215088,-0.1854032278060913,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,945,8420,,,1,0.742304265499115,0.3057140111923218,-0.4365902543067932,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,946,8420,,,1,0.7638673782348633,0.4245897531509399,-0.3392776250839234,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,947,8420,,,1,0.9111862778663636,0.5564725399017334,-0.35471373796463024,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,948,8420,,,1,0.8183367252349854,0.421378344297409,-0.39695838093757635,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,949,8420,,,1,0.6371376514434814,0.2862652838230133,-0.35087236762046814,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,950,8420,,,1,0.2854568660259247,0.2038625925779342,-0.08159427344799047,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,951,8420,,,1,0.7832167744636536,0.6561276912689209,-0.12708908319473267,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,952,8420,,,1,0.4154491424560547,0.2803580164909363,-0.1350911259651184,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,953,8420,,,1,0.5030451416969299,0.2831171751022339,-0.21992796659469604,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,954,8420,,,1,0.6628287434577942,0.225964680314064,-0.43686406314373016,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,955,8420,,,1,0.9175511598587036,0.6078622341156006,-0.309688925743103,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,956,8420,,,1,0.6741926670074463,0.3825515806674957,-0.29164108633995056,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,957,8420,,,1,0.8935295939445496,0.4246596097946167,-0.46886998414993286,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,958,8420,,,1,0.956447422504425,0.7554382085800171,-0.20100921392440796,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,959,8420,,,1,0.6367877721786499,0.4874483644962311,-0.14933940768241882,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,960,8420,,,1,0.4914321303367615,0.264190137386322,-0.22724199295043945,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,961,8420,,,1,0.833729088306427,0.4482282996177673,-0.3855007886886597,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,962,8420,,,1,0.5591565370559692,0.224142387509346,-0.33501414954662323,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,963,8420,,,1,0.443611204624176,0.334555983543396,-0.10905522108078003,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,964,8420,,,1,0.6057785749435425,0.2429075986146927,-0.3628709763288498,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,965,8420,,,1,0.4956693053245544,0.3435956835746765,-0.15207362174987787,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,966,8420,,,1,0.6947067975997925,0.3096380233764648,-0.3850687742233277,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,967,8420,,,1,0.5463991165161133,0.342900276184082,-0.2034988403320313,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,968,8420,,,1,0.6845505237579346,0.3068713247776031,-0.3776791989803315,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,969,8420,,,1,0.6681742072105408,0.3172612488269806,-0.3509129583835602,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,970,8420,,,1,0.5069055557250977,0.3554807603359222,-0.15142479538917547,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,971,8420,,,1,0.3227241039276123,0.2251249998807907,-0.0975991040468216,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,972,8420,,,1,0.8128644824028015,0.8097466230392456,-0.003117859363555908,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,973,8420,,,1,0.7152777314186096,0.5560845732688904,-0.15919315814971924,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,974,8420,,,1,0.9342283010482788,0.4066174626350403,-0.5276108384132385,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,975,8420,,,1,0.6717902421951294,0.4364829957485199,-0.2353072464466095,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,976,8420,,,1,0.6916871666908264,0.262959748506546,-0.4287274181842804,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,977,8420,,,1,0.6764785051345825,0.2186933308839798,-0.4577851742506027,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,978,8420,,,1,0.5379323363304138,0.2408182770013809,-0.2971140593290329,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,979,8420,,,1,0.4553230106830597,0.2888010740280151,-0.1665219366550446,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,980,8420,,,1,0.3900627195835113,0.1960570216178894,-0.1940056979656219,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,981,8420,,,1,0.4635898470878601,0.3075428009033203,-0.1560470461845398,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,982,8420,,,1,0.5095625519752502,0.2259317189455032,-0.283630833029747,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,983,8420,,,1,0.6040893793106079,0.2913194298744201,-0.3127699494361878,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,984,8420,,,1,0.6937779188156128,0.3043742179870605,-0.3894037008285523,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,985,8420,,,1,0.5982269048690796,0.2488434463739395,-0.3493834584951401,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,986,8420,,,1,0.5963682532310486,0.2797104716300964,-0.3166577816009522,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,987,8420,,,1,0.9569915533065796,0.7384027242660522,-0.21858882904052734,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,988,8420,,,1,0.7787879705429077,0.3376523852348327,-0.441135585308075,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,989,8420,,,1,0.5771110653877258,0.2829253375530243,-0.29418572783470154,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,990,8420,,,1,0.5438533425331116,0.5030347108840942,-0.040818631649017334,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,991,8420,,,1,0.6291695833206177,0.3530017435550689,-0.27616783976554876,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,992,8420,,,1,0.8155961036682129,0.4689934253692627,-0.3466026782989502,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,993,8420,,,1,0.6876547932624817,0.4536094665527344,-0.23404532670974731,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,994,8420,,,1,0.5558879971504211,0.4736532270908355,-0.08223477005958563,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,995,8420,,,1,0.5615655183792114,0.3827484846115112,-0.17881703376770025,1,1,TP,TP,TP_to_TP
graph_c_gcn_s5b,graph_c_gatv2_s7b,test,996,8420,,,1,0.6962214708328247,0.2997187376022339,-0.3965027332305908,1,1,TP,TP,TP_to_TP
